Resource,CombinedCycle_NaturalGas_NY_Existing,CombinedCycle_NaturalGas_NY_New,CombustionTurbine_NaturalGas_NY_Existing,CombustionTurbine_NaturalGas_NY_New,SteamTurbine_NaturalGas_NY_Existing,SteamTurbine_NaturalGas_NY_New,SteamTurbine_FuelOil6_NY_Existing,SteamTurbine_FuelOil6_NY_New,CombustionTurbine_FuelOil2_NY_Existing,CombustionTurbine_FuelOil2_NY_New
t4493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4499,4729.459948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4500,10036.138948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4501,14117.902948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4502,17173.438948991243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4503,18803.44394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4504,20239.90594899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4505,22255.067948991236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4506,23793.12394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4507,22804.832948991236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4508,18800.22894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4509,14634.231948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4510,12417.167948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4511,5092.111948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4521,3546.9829489912377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4522,6866.791948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4523,9883.747948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4524,12941.855948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4525,14146.194948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4526,16601.81194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4527,19231.68194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4528,22678.161948991234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4529,26677.621948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4530,29131.952948991235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4531,27058.277948991235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4532,22338.014948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4533,17557.309948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4534,13927.574948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4535,5020.738948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4545,5918.366948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4546,12237.127948991238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4547,18310.262948991236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4548,23228.569948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4549,27348.270948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4550,31754.749948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4551,36296.90194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4552,40662.87194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4553,44816.65194899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4554,46916.04694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4555,44021.90394899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4556,38562.19094899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4557,32981.59394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4558,28469.019948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4559,18528.239948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4560,6896.369948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4568,4141.757948991238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4569,13104.534948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4570,21070.661948991234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4571,29005.281948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4572,35954.82594899125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4573,41532.20794899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4574,46822.81194899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4575,50962.44594899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4576,54234.672948991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4577,55221.555556527994,0.0,2062.6308286781605,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4578,57210.86296684123,0.0,1678.079678137592,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4579,56026.07094899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4580,50847.99194899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4581,45764.4339489912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4582,41899.36094899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4583,31222.988948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4584,19112.726948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4585,9180.305948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4586,1670.0659489912282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4591,3312.2879489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4592,14167.413948991241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4593,22321.296948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4594,29055.435948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4595,35749.70894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4596,41360.52694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4597,45694.34694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4598,48940.21094899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4599,49334.36994899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4600,48465.67694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4601,47259.40894899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4602,45105.358948991205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4603,41322.58994899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4604,37284.549948991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4605,34451.49194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4606,29078.58394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4607,19724.86294899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4608,8758.497948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4609,289.5449489912236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4616,8354.050948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4617,16558.087948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4618,23305.729948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4619,28863.17894899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4620,33006.670948991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4621,35900.81394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4622,38839.966948991234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4623,40783.112948991235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4624,41543.138948991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4625,42325.02694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4626,41609.367948991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4627,36894.24894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4628,30943.28394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4629,25227.656948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4630,21651.290948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4631,13559.778948991241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4632,3630.572948991214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4642,3235.770948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4643,9784.082948991238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4644,14679.241948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4645,18458.79594899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4646,21588.919948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4647,25255.305948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4648,29203.325948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4649,32735.967948991238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4650,34704.83394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4651,33228.505948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4652,26912.316948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4653,23094.825948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4654,20961.351948991232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4655,15468.845948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4656,7779.208948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4657,286.9729489912376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4666,7289.885948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4667,15182.710948991227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4668,22058.309948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4669,26831.29894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4670,29514.537948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4671,32088.46694899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4672,34518.36394899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4673,37042.13894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4674,38442.592948991216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4675,37393.216948991234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4676,33150.05994899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4677,28377.070948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4678,25493.215948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4679,16790.85394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4680,5980.737948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4688,2528.470948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4689,10428.368948991241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4690,16249.447948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4691,21718.162948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4692,25965.820948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4693,29760.80694899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4694,34450.84894899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4695,38648.35294899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4696,42959.66794899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4697,46779.087948991204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4698,48459.24694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4699,45115.64694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4700,39416.094948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4701,34165.99994899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4702,44566.14098187895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4703,21017.546919221695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4704,11648.663080055045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4712,6878.365948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4713,16316.319948991222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4714,24475.989948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4715,32258.86194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4716,39222.55194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4717,45527.16694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4718,51780.19230989441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4719,53830.2276538987,0.0,3076.0974810853622,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4720,53830.2276538987,0.0,7966.69748108539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4721,53830.2276538987,0.0,12820.24748108537,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4722,53830.2276538987,0.0,12716.373876393174,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4723,53830.2276538987,0.0,8816.94748108539,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4724,53830.2276538987,0.0,1213.147481085376,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4725,50386.96094899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4726,46083.361948991216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4727,36228.100948991225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4728,24558.293948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4729,14793.695948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4730,7622.3169489912325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4731,2696.936948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4734,2839.6829489912375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4735,11994.28336571442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4736,23316.660948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4737,32339.879948991224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4738,39886.127948991234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4739,47850.325948991216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4740,51352.50969666431,0.0,5338.400528321261,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4741,51352.50969666431,0.0,12135.3193996256,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4742,51352.50969666431,0.0,13226.790059240062,0.0,0.0,0.0,0.0,0.0,1964.0604690811688,0.0
t4743,51352.50969666431,0.0,13226.790059240062,0.0,0.0,0.0,0.0,0.0,3544.860469081174,0.0
t4744,53032.874442984015,0.0,13659.599124538045,0.0,0.0,0.0,0.0,0.0,419.4474239951769,0.0
t4745,53032.874442984015,0.0,13659.599124538045,0.0,0.0,0.0,0.0,0.0,1415.6738193029405,0.0
t4746,53032.874442984015,0.0,13659.599124538045,0.0,0.0,0.0,0.0,0.0,2673.7974239951354,0.0
t4747,53032.874442984015,0.0,12357.64654853318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4748,53032.874442984015,0.0,5807.39654853318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4749,49281.64394899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4750,40614.00394899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4751,29155.10094899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4752,18483.872948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4753,9376.420948991228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4754,2676.3609489912283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4759,7866.656948991233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4760,17928.320948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4761,24450.912948991237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4762,29221.32994899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4763,33404.68794899124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4764,36862.74194899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4765,39394.875948991226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4766,42222.14694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4767,45289.25694899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4768,47521.10994899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4769,48539.62194899122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4770,47280.62794899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4771,42313.4529489912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4772,36925.11294899121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4773,32552.069948991244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4774,28404.07694899123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4775,19324.273948991242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4776,9137.224948991223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4777,557.0329489912376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4783,1538.8939489912188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
